0
-0.00002
-0.00004
-0.00005
-0.00005
-0.00005
-0.00004
-0.00002
0.00001
0.00005
0.00009
0.00014
0.0002
0.00027
0.00035
0.00042
0.00049
0.00055
0.0006
0.00063
0.00065
0.00066
0.00068
0.00071
0.00074
0.00079
0.00084
0.0009
0.00097
0.00104
0.00112
0.00118
0.00124
0.00126
0.0012
0.001
0.00065
0.00013
-0.00054
-0.00128
-0.0021
-0.00299
-0.00392
-0.00501
-0.0065
-0.0086
-0.01114
-0.01404
-0.01741
-0.02097
-0.02423
-0.0272
-0.03032
-0.03422
-0.03929
-0.04505
-0.05095
-0.05722
-0.06365
-0.06878
-0.0725
-0.07703
-0.08411
-0.09346
-0.10425
-0.11668
-0.13012
-0.14348
-0.15703
-0.1724
-0.1915
-0.21287
-0.23322
-0.25169
-0.26838
-0.28136
-0.28887
-0.29308
-0.29462
-0.29457
-0.29712
-0.3041
-0.31091
-0.31175
-0.3117
-0.31487
-0.31627
-0.3113
-0.29655
-0.26711
-0.22231
-0.16944
-0.11514
-0.06156
-0.00797
0.05154
0.11242
0.15722
0.18211
0.19255
0.19418
0.19195
0.18937
0.18694
0.17624
0.15299
0.11976
0.0809
0.04352
0.01054
-0.02328
-0.06382
-0.11091
-0.1631
-0.21928
-0.27726
-0.33688
-0.39882
-0.46619
-0.54426
-0.6306
-0.70727
-0.75775
-0.7903
-0.8225
-0.86065
-0.89587
-0.91889
-0.93654
-0.95899
-0.99108
-1.03457
-1.08368
-1.13706
-1.1926
-1.24273
-1.28553
-1.31712
-1.33546
-1.34116
-1.33082
-1.31705
-1.31267
-1.32389
-1.34558
-1.3565
-1.35898
-1.35773
-1.3503
-1.33739
-1.31432
-1.28832
-1.26929
-1.25974
-1.25854
-1.26241
-1.27771
-1.30444
-1.33742
-1.37645
-1.41286
-1.4403
-1.45907
-1.47144
-1.48412
-1.49858
-1.50665
-1.50467
-1.49538
-1.47939
-1.45674
-1.43788
-1.42893
-1.42111
-1.39867
-1.36466
-1.3395
-1.33061
-1.3272
-1.3221
-1.32234
-1.33287
-1.33846
-1.3271
-1.31572
-1.32846
-1.36928
-1.41564
-1.4523
-1.48984
-1.53084
-1.5628
-1.5766
-1.57817
-1.58606
-1.60241
-1.60068
-1.564
-1.5069
-1.44339
-1.36247
-1.24447
-1.093
-0.93523
-0.78666
-0.63863
-0.48089
-0.31848
-0.15813
0.00638
0.19199
0.42195
0.72024
1.102
1.57666
2.1569
2.85522
3.68092
4.64503
5.74206
6.92833
8.14772
9.35372
10.49632
11.50762
12.337
12.96717
13.39528
13.61881
13.62801
13.40214
12.92404
12.223
11.38154
10.48491
9.58685
8.71493
7.89648
7.14881
6.47225
5.86633
5.32906
4.85017
4.40997
3.98229
3.55064
3.12479
2.72366
2.36115
2.05201
1.80848
1.64088
1.55777
1.56661
1.68018
1.92158
2.31974
2.89835
3.66673
4.62334
5.7657
7.09623
8.61633
10.30649
12.11555
13.97288
15.80747
17.56127
19.19933
20.69996
22.04314
23.20887
24.16981
24.89302
25.34515
25.49201
25.31065
24.80423
24.01575
23.01836
21.88244
20.6632
19.40525
18.13956
16.88282
15.65411
14.48497
13.40576
12.43817
11.60068
10.89839
10.31848
9.84312
9.45064
9.1054
8.76329
8.39281
7.9823
7.52451
7.00964
6.43222
5.78976
5.07551
4.28597
3.42642
2.51469
1.58739
0.67781
-0.20072
-1.03591
-1.82015
-2.5693
-3.30851
-4.05121
-4.79492
-5.52188
-6.2106
-6.84985
-7.43155
-7.94149
-8.36156
-8.67467
