0,0.95,2.775,1.9,0.95,5.475,601
5.7,0.95,2.775,3.8,0.95,5.475,601
5.7,6.65,2.775,3.8,6.65,5.475,601
0,3.8,0,0,0.95,2.775,601
0,0.95,2.775,0,3.8,5.475,601
5.7,3.8,0,5.7,0.95,2.775,601
5.7,0.95,2.775,5.7,3.8,5.475,601
