     5.880, -.99290E+01
     5.900,  .41800E+01
     5.920, -.38209E+02
     5.940, -.88530E+02
     5.960, -.12805E+03
     5.980, -.14970E+03
     6.000, -.14738E+03
     6.020, -.11721E+03
     6.040, -.87470E+02
     6.060, -.62060E+02
     6.080, -.23460E+02
     6.100,  .25000E+01
     6.120,  .92000E+00
     6.140, -.12100E+02
     6.160, -.14790E+02
     6.180, -.10940E+02
     6.200, -.22860E+02
     6.220, -.30220E+02
     6.240, -.13800E+02
     6.260,  .30000E-01
     6.280, -.26470E+02
     6.300, -.63920E+02
     6.320, -.28060E+02
     6.340,  .51741E+02
     6.360,  .10194E+03
     6.380,  .14307E+03
     6.400,  .18779E+03
     6.420,  .22733E+03
     6.440,  .24266E+03
     6.460,  .18659E+03
     6.480,  .50091E+02
     6.500, -.11860E+03
     6.520, -.21198E+03
     6.540, -.16397E+03
     6.560, -.56051E+02
     6.580,  .11080E+02
     6.600,  .19770E+02
     6.620, -.16150E+02
     6.640, -.72020E+02
     6.660, -.77730E+02
     6.680,  .10040E+02
     6.700,  .10175E+03
     6.720,  .12186E+03
     6.740,  .13508E+03
     6.760,  .17716E+03
     6.780,  .17921E+03
     6.800,  .13211E+03
     6.820,  .10967E+03
     6.840,  .97780E+02
     6.860,  .38769E+02
     6.880, -.29351E+02
     6.900, -.74310E+02
     6.920, -.10878E+03
     6.940, -.13308E+03
     6.960, -.15704E+03
     6.980, -.14884E+03
     7.000, -.75241E+02
     7.020, -.14610E+02
     7.040, -.35230E+02
     7.060, -.78980E+02
     7.080, -.76110E+02
     7.100, -.53170E+02
     7.120, -.63420E+02
     7.140, -.91920E+02
     7.160, -.11238E+03
     7.180, -.14190E+03
     7.200, -.16704E+03
     7.220, -.14983E+03
     7.240, -.11839E+03
     7.260, -.11356E+03
     7.280, -.11288E+03
     7.300, -.86130E+02
     7.320, -.38010E+02
     7.340, -.17190E+02
     7.360, -.66300E+02
     7.380, -.10606E+03
     7.400, -.40749E+02
     7.420,  .66291E+02
     7.440,  .13500E+03
     7.460,  .19242E+03
     7.480,  .24898E+03
     7.500,  .26829E+03
     7.520,  .24412E+03
     7.540,  .21706E+03
     7.560,  .24003E+03
     7.580,  .29277E+03
     7.600,  .28908E+03
     7.620,  .20992E+03
     7.640,  .10842E+03
     7.660,  .10240E+02
     7.680, -.72200E+02
     7.700, -.11097E+03
     7.720, -.11443E+03
     7.740, -.95380E+02
     7.760, -.46820E+02
